ID	RPM	RPM
EfM3.033470	2.28663416597	16.515003881
EfM3.036420	2.28663416597	16.515003881
EfM3.040020	2.28663416597	16.515003881
EfM3.046610	2.28663416597	16.515003881
EfM3.071780	118.904976631	16.515003881
EfM3.082060	118.904976631	16.515003881
EfM3.061590	118.447649797	16.515003881
EfM3.000670	117.990322964	16.515003881
EfM3.004860	117.990322964	16.515003881
EfM3.075940	117.990322964	16.515003881
EfM3.007790	116.618342465	16.515003881
EfM3.016290	116.161015631	16.515003881
EfM3.058940	114.789035132	16.515003881
EfM3.081430	114.789035132	16.515003881
EfM3.014760	114.331708299	16.515003881
EfM3.076680	113.874381465	16.515003881
EfM3.000160	113.417054632	16.515003881
EfM3.048550	112.045074133	16.515003881
EfM3.053090	7.31722933111	49.5450116431
EfM3.028240	111.587747299	16.515003881
EfM3.007500	111.130420466	16.515003881
EfM3.009990	111.130420466	16.515003881
EfM3.022550	110.673093633	16.515003881
EfM3.039710	110.673093633	16.515003881
EfM3.065620	110.673093633	16.515003881
EfM3.071400	110.673093633	16.515003881
EfM3.063960	109.758439967	16.515003881
EfM3.000370	109.301113134	16.515003881
EfM3.043460	109.301113134	16.515003881
EfM3.045040	109.301113134	16.515003881
EfM3.018230	108.8437863	16.515003881
EfM3.044540	108.8437863	16.515003881
EfM3.003200	5.03059516514	33.0300077621
EfM3.064250	5.03059516514	33.0300077621
EfM3.033810	108.386459467	16.515003881
EfM3.066890	108.386459467	16.515003881
EfM3.037820	107.471805801	16.515003881
EfM3.001930	107.014478968	16.515003881
EfM3.036800	107.014478968	16.515003881
EfM3.010470	106.557152134	16.515003881
EfM3.080310	106.557152134	16.515003881
EfM3.024320	106.099825301	16.515003881
EfM3.004600	105.642498468	16.515003881
EfM3.071390	105.642498468	16.515003881
EfM3.034200	104.270517968	16.515003881
EfM3.074070	104.270517968	16.515003881
EfM3.031690	10.5185171635	66.0600155241
EfM3.010180	102.898537469	16.515003881
EfM3.034960	102.898537469	16.515003881
EfM3.002180	102.441210636	16.515003881
EfM3.049050	102.441210636	16.515003881
EfM3.066880	102.441210636	16.515003881
EfM3.012910	101.983883802	16.515003881
EfM3.077320	101.983883802	16.515003881
EfM3.061480	101.526556969	16.515003881
EfM3.043190	101.069230136	16.515003881
EfM3.049930	101.069230136	16.515003881
EfM3.060130	101.069230136	16.515003881
EfM3.069450	101.069230136	16.515003881
EfM3.011920	100.611903303	16.515003881
EfM3.025480	100.611903303	16.515003881
EfM3.056030	100.611903303	16.515003881
EfM3.074440	100.611903303	16.515003881
EfM3.020090	100.15457647	16.515003881
EfM3.068670	100.15457647	16.515003881
EfM3.073530	100.15457647	16.515003881
EfM3.049090	99.6972496364	16.515003881
EfM3.049720	99.6972496364	16.515003881
EfM3.063040	99.6972496364	16.515003881
EfM3.015870	2.74396099917	16.515003881
EfM3.028520	2.74396099917	16.515003881
EfM3.032880	2.74396099917	16.515003881
EfM3.045770	2.74396099917	16.515003881
EfM3.049640	2.74396099917	16.515003881
EfM3.059750	2.74396099917	16.515003881
EfM3.075660	2.74396099917	16.515003881
EfM3.019500	99.2399228032	16.515003881
EfM3.027800	99.2399228032	16.515003881
EfM3.063410	99.2399228032	16.515003881
EfM3.053330	98.3252691368	16.515003881
EfM3.066390	97.8679423036	16.515003881
EfM3.048130	97.4106154705	16.515003881
EfM3.046880	96.9532886373	16.515003881
EfM3.049400	96.9532886373	16.515003881
EfM3.054160	96.4959618041	16.515003881
EfM3.008510	95.5813081377	16.515003881
EfM3.010360	95.5813081377	16.515003881
EfM3.033860	11.4331708299	66.0600155241
EfM3.003170	95.1239813045	16.515003881
EfM3.032410	95.1239813045	16.515003881
EfM3.078950	95.1239813045	16.515003881
EfM3.001140	94.2093276381	16.515003881
EfM3.006320	94.2093276381	16.515003881
EfM3.054640	94.2093276381	16.515003881
EfM3.073910	94.2093276381	16.515003881
EfM3.019020	93.2946739717	16.515003881
EfM3.082550	93.2946739717	16.515003881
EfM3.000770	92.8373471385	16.515003881
EfM3.046530	92.8373471385	16.515003881
EfM3.051830	92.8373471385	16.515003881
EfM3.048760	92.3800203053	16.515003881
EfM3.051530	92.3800203053	16.515003881
EfM3.011990	91.9226934721	16.515003881
EfM3.029450	91.9226934721	16.515003881
EfM3.030880	5.94524883153	33.0300077621
EfM3.035130	91.4653666389	16.515003881
EfM3.049210	91.0080398057	16.515003881
EfM3.079600	91.0080398057	16.515003881
EfM3.025230	90.5507129725	16.515003881
EfM3.053240	90.5507129725	16.515003881
EfM3.064160	90.5507129725	16.515003881
EfM3.072460	90.5507129725	16.515003881
EfM3.010030	90.0933861393	16.515003881
EfM3.027910	90.0933861393	16.515003881
EfM3.050670	90.0933861393	16.515003881
EfM3.054600	90.0933861393	16.515003881
EfM3.062480	90.0933861393	16.515003881
EfM3.002760	89.6360593061	16.515003881
EfM3.019880	89.6360593061	16.515003881
EfM3.027320	89.6360593061	16.515003881
EfM3.038000	89.6360593061	16.515003881
EfM3.018090	89.1787324729	16.515003881
EfM3.060900	89.1787324729	16.515003881
EfM3.074240	89.1787324729	16.515003881
EfM3.078230	89.1787324729	16.515003881
EfM3.013930	177.44281128	33.0300077621
EfM3.019980	88.7214056398	16.515003881
EfM3.016340	88.2640788066	16.515003881
EfM3.022010	88.2640788066	16.515003881
EfM3.033100	88.2640788066	16.515003881
EfM3.066300	88.2640788066	16.515003881
EfM3.077250	88.2640788066	16.515003881
EfM3.011520	87.8067519734	16.515003881
EfM3.032290	87.8067519734	16.515003881
EfM3.041470	87.8067519734	16.515003881
EfM3.049490	87.8067519734	16.515003881
EfM3.075220	87.8067519734	16.515003881
EfM3.001040	87.3494251402	16.515003881
EfM3.026920	87.3494251402	16.515003881
EfM3.047590	87.3494251402	16.515003881
EfM3.077200	87.3494251402	16.515003881
EfM3.004520	86.892098307	16.515003881
EfM3.012370	86.892098307	16.515003881
EfM3.007170	86.4347714738	16.515003881
EfM3.081460	86.4347714738	16.515003881
EfM3.020030	172.412216114	33.0300077621
EfM3.038270	172.412216114	33.0300077621
EfM3.001940	85.9774446406	16.515003881
EfM3.040640	171.954889281	33.0300077621
EfM3.041370	85.9774446406	16.515003881
EfM3.063730	85.9774446406	16.515003881
EfM3.068210	85.9774446406	16.515003881
EfM3.080530	85.9774446406	16.515003881
EfM3.002000	85.5201178074	16.515003881
EfM3.012790	85.5201178074	16.515003881
EfM3.017420	85.5201178074	16.515003881
EfM3.021120	85.5201178074	16.515003881
EfM3.025080	85.5201178074	16.515003881
EfM3.033940	85.5201178074	16.515003881
EfM3.079590	85.5201178074	16.515003881
EfM3.002620	6.40257566472	33.0300077621
EfM3.012350	3.20128783236	16.515003881
EfM3.014200	6.40257566472	33.0300077621
EfM3.015370	6.40257566472	33.0300077621
EfM3.019550	3.20128783236	16.515003881
EfM3.033790	3.20128783236	16.515003881
EfM3.034350	3.20128783236	16.515003881
EfM3.034880	3.20128783236	16.515003881
EfM3.060370	3.20128783236	16.515003881
EfM3.081550	6.40257566472	33.0300077621
EfM3.001730	85.0627909742	16.515003881
EfM3.009190	85.0627909742	16.515003881
EfM3.036580	170.125581948	33.0300077621
EfM3.046440	85.0627909742	16.515003881
EfM3.057180	85.0627909742	16.515003881
EfM3.080460	85.0627909742	16.515003881
EfM3.043780	84.605464141	16.515003881
EfM3.077350	84.605464141	16.515003881
EfM3.012100	84.1481373078	16.515003881
EfM3.073380	168.296274616	33.0300077621
EfM3.078200	84.1481373078	16.515003881
EfM3.032170	167.838947782	33.0300077621
EfM3.014440	83.6908104746	16.515003881
EfM3.057840	83.6908104746	16.515003881
EfM3.053960	166.924294116	33.0300077621
EfM3.026420	83.2334836414	16.515003881
EfM3.035790	82.7761568082	16.515003881
EfM3.037030	82.7761568082	16.515003881
EfM3.001080	165.094986783	33.0300077621
EfM3.025340	165.094986783	33.0300077621
EfM3.050760	82.318829975	16.515003881
EfM3.009710	13.2624781626	66.0600155241
EfM3.013580	81.8615031418	16.515003881
EfM3.033120	81.8615031418	16.515003881
EfM3.016630	163.26567945	33.0300077621
EfM3.002990	81.4041763086	16.515003881
EfM3.032000	81.4041763086	16.515003881
EfM3.033180	81.4041763086	16.515003881
EfM3.071850	81.4041763086	16.515003881
EfM3.064210	162.351025784	33.0300077621
EfM3.033210	161.893698951	33.0300077621
EfM3.034810	80.9468494754	16.515003881
EfM3.042590	80.9468494754	16.515003881
EfM3.043940	80.9468494754	16.515003881
EfM3.070040	80.9468494754	16.515003881
EfM3.021090	161.436372118	33.0300077621
EfM3.058520	161.436372118	33.0300077621
EfM3.060630	80.4895226423	16.515003881
EfM3.082290	80.4895226423	16.515003881
EfM3.003600	160.064391618	33.0300077621
EfM3.008090	80.0321958091	16.515003881
EfM3.047560	80.0321958091	16.515003881
EfM3.014020	79.5748689759	16.515003881
EfM3.017210	79.5748689759	16.515003881
EfM3.018350	79.5748689759	16.515003881
EfM3.028590	79.5748689759	16.515003881
EfM3.039620	159.149737952	33.0300077621
EfM3.009460	6.85990249792	33.0300077621
EfM3.013570	13.7198049958	66.0600155241
EfM3.032360	6.85990249792	33.0300077621
EfM3.052170	6.85990249792	33.0300077621
EfM3.056920	6.85990249792	33.0300077621
EfM3.066580	6.85990249792	33.0300077621
EfM3.007230	79.1175421427	16.515003881
EfM3.016840	79.1175421427	16.515003881
EfM3.038730	79.1175421427	16.515003881
EfM3.077750	79.1175421427	16.515003881
EfM3.003080	78.2028884763	16.515003881
EfM3.007420	78.2028884763	16.515003881
EfM3.035770	78.2028884763	16.515003881
EfM3.059040	78.2028884763	16.515003881
EfM3.005380	155.491123286	33.0300077621
EfM3.013140	77.7455616431	16.515003881
EfM3.047660	77.7455616431	16.515003881
EfM3.005310	154.57646962	33.0300077621
EfM3.008390	77.2882348099	16.515003881
EfM3.023960	77.2882348099	16.515003881
EfM3.058070	77.2882348099	16.515003881
EfM3.016030	76.8309079767	16.515003881
EfM3.017020	76.8309079767	16.515003881
EfM3.020220	76.8309079767	16.515003881
EfM3.069740	76.8309079767	16.515003881
EfM3.079430	76.8309079767	16.515003881
EfM3.013600	153.20448912	33.0300077621
EfM3.017770	76.3735811435	16.515003881
EfM3.051500	76.3735811435	16.515003881
EfM3.079820	76.3735811435	16.515003881
EfM3.081000	76.3735811435	16.515003881
EfM3.002140	152.289835454	33.0300077621
EfM3.044230	152.289835454	33.0300077621
EfM3.026990	75.9162543103	16.515003881
EfM3.032310	75.9162543103	16.515003881
EfM3.034590	75.9162543103	16.515003881
EfM3.072090	75.9162543103	16.515003881
EfM3.075040	151.375181787	33.0300077621
EfM3.003910	75.4589274771	16.515003881
EfM3.005040	75.4589274771	16.515003881
EfM3.052440	75.4589274771	16.515003881
EfM3.058210	75.4589274771	16.515003881
EfM3.061080	75.4589274771	16.515003881
EfM3.066870	75.4589274771	16.515003881
EfM3.055730	150.460528121	33.0300077621
EfM3.013970	75.0016006439	16.515003881
EfM3.025330	75.0016006439	16.515003881
EfM3.043690	150.003201288	33.0300077621
EfM3.047150	75.0016006439	16.515003881
EfM3.000320	7.31722933111	33.0300077621
EfM3.023610	3.65861466556	16.515003881
EfM3.029230	3.65861466556	16.515003881
EfM3.032730	3.65861466556	16.515003881
EfM3.041150	14.6344586622	66.0600155241
EfM3.044580	3.65861466556	16.515003881
EfM3.046220	3.65861466556	16.515003881
EfM3.047610	3.65861466556	16.515003881
EfM3.059670	3.65861466556	16.515003881
EfM3.060890	7.31722933111	33.0300077621
EfM3.071430	3.65861466556	16.515003881
EfM3.073460	3.65861466556	16.515003881
EfM3.076640	3.65861466556	16.515003881
EfM3.078580	10.9758439967	49.5450116431
EfM3.015080	74.5442738107	16.515003881
EfM3.031830	149.088547621	33.0300077621
EfM3.062080	74.5442738107	16.515003881
EfM3.074680	74.5442738107	16.515003881
EfM3.079560	74.5442738107	16.515003881
EfM3.001440	148.173893955	33.0300077621
EfM3.016270	148.173893955	33.0300077621
EfM3.022500	74.0869469775	16.515003881
EfM3.045250	74.0869469775	16.515003881
EfM3.068790	74.0869469775	16.515003881
EfM3.018450	73.6296201443	16.515003881
EfM3.020690	73.6296201443	16.515003881
EfM3.058150	73.6296201443	16.515003881
EfM3.063870	73.6296201443	16.515003881
EfM3.064830	73.6296201443	16.515003881
EfM3.082050	73.6296201443	16.515003881
EfM3.002960	73.1722933111	16.515003881
EfM3.023450	73.1722933111	16.515003881
EfM3.027920	73.1722933111	16.515003881
EfM3.033480	73.1722933111	16.515003881
EfM3.062200	73.1722933111	16.515003881
EfM3.063070	73.1722933111	16.515003881
EfM3.073730	73.1722933111	16.515003881
EfM3.075150	73.1722933111	16.515003881
EfM3.030540	72.7149664779	16.515003881
EfM3.035090	145.429932956	33.0300077621
EfM3.056900	72.7149664779	16.515003881
EfM3.047750	144.972606123	33.0300077621
EfM3.007070	144.515279289	33.0300077621
EfM3.011670	72.2576396447	16.515003881
EfM3.016370	144.515279289	33.0300077621
EfM3.025640	144.515279289	33.0300077621
EfM3.035880	72.2576396447	16.515003881
EfM3.053640	72.2576396447	16.515003881
EfM3.073770	144.515279289	33.0300077621
EfM3.074450	72.2576396447	16.515003881
EfM3.082630	72.2576396447	16.515003881
EfM3.011640	71.8003128116	16.515003881
EfM3.020320	71.8003128116	16.515003881
EfM3.037960	71.8003128116	16.515003881
EfM3.063790	71.8003128116	16.515003881
EfM3.066950	71.8003128116	16.515003881
EfM3.074190	71.8003128116	16.515003881
EfM3.078610	71.8003128116	16.515003881
EfM3.013670	143.14329879	33.0300077621
EfM3.035230	71.3429859784	16.515003881
EfM3.037110	71.3429859784	16.515003881
EfM3.039040	71.3429859784	16.515003881
EfM3.047850	71.3429859784	16.515003881
EfM3.049620	71.3429859784	16.515003881
EfM3.078570	71.3429859784	16.515003881
EfM3.081010	71.3429859784	16.515003881
EfM3.081360	142.685971957	33.0300077621
EfM3.041450	142.228645124	33.0300077621
EfM3.065340	142.228645124	33.0300077621
EfM3.025900	70.8856591452	16.515003881
EfM3.047740	141.77131829	33.0300077621
EfM3.055630	70.8856591452	16.515003881
EfM3.061100	141.77131829	33.0300077621
EfM3.064490	70.8856591452	16.515003881
EfM3.076490	70.8856591452	16.515003881
EfM3.004980	70.428332312	16.515003881
EfM3.014500	70.428332312	16.515003881
EfM3.019270	70.428332312	16.515003881
EfM3.047140	70.428332312	16.515003881
EfM3.055440	70.428332312	16.515003881
EfM3.077220	140.856664624	33.0300077621
EfM3.077960	70.428332312	16.515003881
EfM3.016740	140.399337791	33.0300077621
EfM3.011050	15.5491123286	66.0600155241
EfM3.029320	7.77455616431	33.0300077621
EfM3.040330	7.77455616431	33.0300077621
EfM3.064310	7.77455616431	33.0300077621
EfM3.004380	69.9710054788	16.515003881
EfM3.006360	139.942010958	33.0300077621
EfM3.036720	69.9710054788	16.515003881
EfM3.069550	69.9710054788	16.515003881
EfM3.076580	69.9710054788	16.515003881
EfM3.037930	139.484684124	33.0300077621
EfM3.059540	139.484684124	33.0300077621
EfM3.007760	139.027357291	33.0300077621
EfM3.030110	69.5136786456	16.515003881
EfM3.035430	69.5136786456	16.515003881
EfM3.046120	69.5136786456	16.515003881
EfM3.059310	69.5136786456	16.515003881
EfM3.047540	138.570030458	33.0300077621
EfM3.002170	138.112703625	33.0300077621
EfM3.021920	69.0563518124	16.515003881
EfM3.065930	69.0563518124	16.515003881
EfM3.071740	69.0563518124	16.515003881
EfM3.075725	69.0563518124	16.515003881
EfM3.019080	137.655376792	33.0300077621
EfM3.027480	68.5990249792	16.515003881
EfM3.027770	68.5990249792	16.515003881
EfM3.031310	137.198049958	33.0300077621
EfM3.033680	68.5990249792	16.515003881
EfM3.035610	68.5990249792	16.515003881
EfM3.044810	137.198049958	33.0300077621
EfM3.054700	68.5990249792	16.515003881
EfM3.073820	68.5990249792	16.515003881
EfM3.081150	68.5990249792	16.515003881
EfM3.021260	136.740723125	33.0300077621
EfM3.052060	136.740723125	33.0300077621
EfM3.007290	68.141698146	16.515003881
EfM3.015630	68.141698146	16.515003881
EfM3.023190	68.141698146	16.515003881
EfM3.028750	68.141698146	16.515003881
EfM3.030860	68.141698146	16.515003881
EfM3.040380	68.141698146	16.515003881
EfM3.074750	68.141698146	16.515003881
EfM3.080760	68.141698146	16.515003881
EfM3.031730	135.826069459	33.0300077621
EfM3.039080	135.826069459	33.0300077621
EfM3.020810	67.6843713128	16.515003881
EfM3.020920	67.6843713128	16.515003881
EfM3.032200	67.6843713128	16.515003881
EfM3.036760	67.6843713128	16.515003881
EfM3.075960	67.6843713128	16.515003881
EfM3.080980	67.6843713128	16.515003881
EfM3.026770	134.911415792	33.0300077621
EfM3.040740	134.911415792	33.0300077621
EfM3.024350	67.2270444796	16.515003881
EfM3.029740	67.2270444796	16.515003881
EfM3.030430	134.454088959	33.0300077621
EfM3.051550	67.2270444796	16.515003881
EfM3.069500	67.2270444796	16.515003881
EfM3.072320	67.2270444796	16.515003881
EfM3.002300	133.996762126	33.0300077621
EfM3.000990	133.539435293	33.0300077621
EfM3.002080	66.7697176464	16.515003881
EfM3.011550	66.7697176464	16.515003881
EfM3.012520	133.539435293	33.0300077621
EfM3.023200	66.7697176464	16.515003881
EfM3.026970	66.7697176464	16.515003881
EfM3.045970	66.7697176464	16.515003881
EfM3.065420	66.7697176464	16.515003881
EfM3.072960	66.7697176464	16.515003881
EfM3.080000	133.539435293	33.0300077621
EfM3.067520	133.08210846	33.0300077621
EfM3.076190	133.08210846	33.0300077621
EfM3.019950	199.394499273	49.5450116431
EfM3.015020	66.3123908132	16.515003881
EfM3.052830	66.3123908132	16.515003881
EfM3.062210	66.3123908132	16.515003881
EfM3.079970	66.3123908132	16.515003881
EfM3.005560	4.11594149875	16.515003881
EfM3.018720	12.3478244963	49.5450116431
EfM3.024700	16.463765995	66.0600155241
EfM3.059830	4.11594149875	16.515003881
EfM3.064180	4.11594149875	16.515003881
EfM3.067570	4.11594149875	16.515003881
EfM3.070190	4.11594149875	16.515003881
EfM3.070430	12.3478244963	49.5450116431
EfM3.071370	4.11594149875	16.515003881
EfM3.079480	4.11594149875	16.515003881
EfM3.032760	132.167454793	33.0300077621
EfM3.052540	132.167454793	33.0300077621
EfM3.060920	132.167454793	33.0300077621
EfM3.082220	132.167454793	33.0300077621
EfM3.065000	131.71012796	33.0300077621
EfM3.072140	131.71012796	33.0300077621
EfM3.044390	197.56519194	49.5450116431
EfM3.060450	65.3977371468	16.515003881
EfM3.036190	130.33814746	33.0300077621
EfM3.040440	195.278557774	49.5450116431
EfM3.004260	129.880820627	33.0300077621
EfM3.029030	64.9404103136	16.515003881
EfM3.034050	129.880820627	33.0300077621
EfM3.039550	64.9404103136	16.515003881
EfM3.051110	64.9404103136	16.515003881
EfM3.073610	129.880820627	33.0300077621
EfM3.024040	193.906577275	49.5450116431
EfM3.008160	64.4830834804	16.515003881
EfM3.044790	64.4830834804	16.515003881
EfM3.078170	16.9210928282	66.0600155241
EfM3.017730	64.0257566472	16.515003881
EfM3.021190	64.0257566472	16.515003881
EfM3.024610	64.0257566472	16.515003881
EfM3.030090	128.051513294	33.0300077621
EfM3.037540	64.0257566472	16.515003881
EfM3.039660	128.051513294	33.0300077621
EfM3.080600	128.051513294	33.0300077621
EfM3.006280	192.077269942	49.5450116431
EfM3.068540	12.8051513294	49.5450116431
EfM3.063580	191.619943109	49.5450116431
EfM3.069790	127.594186461	33.0300077621
EfM3.001430	63.5684298141	16.515003881
EfM3.002370	63.5684298141	16.515003881
